id,text_clean,polarization
eng_c3cfd3e81ac23c2609d7931ca7a78844,nato take coordination military aid ukraine reuters,0
eng_c86caf102200ad0da29a3ad94704ce5c,nato form stop expansion ussr russia problem nato expansion,0
eng_916d597ae2a36bb46faaf65e55d8500a,nato coordinate delivery military aid ukraine instead u accord reuters,0
eng_f7093974402332b8392642f10b2884cb,nc gop overturn 5 cooper veto top democrat,0
eng_5288c08a190e5c04022c0f8e0476b457,nc house republicans unite behind destin hall next,0
eng_5ff0b55e58a97cfff94f98035d028e80,never saw mike penny,0
eng_0561dfcfefdbce35b107faaeb66be8bf,never think would say god bless mike penny today,0
eng_5da8dce44d679c1397054ce0ee28656d,new conspiracy theory buttholes not exist,0
eng_ab7400bdc3a74f14e11f3f3fa4bcb9a8,new hampshire chance reject trumpismvalley,0
eng_db2e83f95889e9c31967c626876e660e,new iowa poll show top pick among 14 gop,0
eng_7517bb7fec1cbe46272ed9a881e7daa3,new israelcast episode special episode david matlow take host steven shalowitz tour exhibition theodor herzl include herzls diary photos discuss herzls journey towards advocate jewish state tune jnf orgisraelcast,0
eng_5efa826152c9b1137a3696e35093e206,new york muslim denounce israeli attack gazasw iowa,0
eng_741522e3c337b5cd1f060fe865597d70,new york migrant crisis face uphill climb capitol hillnewsday,0
eng_7befa2d6768cdda2a86eed27feea56e6,newly promote detective sergeant marinette police department,0
eng_9bfc53b2665c531f45f9130f6ab61db2,news cnn foxnews fox2news nbcnews abcnews cbsnews msnbc resisit youtu be8day1zof1fk,0
eng_88a721ecb187533d39a9b2aa6e8172d6,next month uchicago book talk simon avenell australia national university asia postwar japan deimperialization civic activism national identity 1222025 1200 noon seminary coop bookstore eabook simon avenell eventbrite com,0
eng_39ea2d0e938fb9747765911502f31eab,nice miss piece final fantasy x mod even japanese d93 crt colorspace work ill probably add renodx main library well,0
eng_c5cd4c0f2dea8a4ae58ce4f79d6aafdc,nige not even know zionism nor apartheid,0
eng_fa8e06beb55333f027753466c2eaa4e5,nigeria situation report 4 november 2024 refugee,0
eng_cd5a47c0ba22f78a46fdc0569f18528c,nikki haley close gap donald trump new,0
eng_a427d9af0a84620b0530680dc32cde2a,nikki haley fends gendered attack run gop,0
eng_067adc4c844cdb920bd20c367c188418,nj survivor hamas attack israel still try heal,0
eng_1adc19326ee1828392ed2e59cb74688e,no badovinacelmore recount board splitscadillac,0
eng_b1d74fa74c8470e491a8254421295766,no border no nation stop deportation,0
eng_48de6e6dcb57b582d2f046e864a7cb6e,no money recount,0
eng_aa6d412a5ebd0497df0cb9d2f7b74c08,no gun control strictly gun control,0
eng_deb641220b5eb037c1ad3b1bb59bf73c,nope hear open border,0
eng_ba423d918cf408d1f723272093ad2efa,northeastern community respond hamas attack,0
eng_fb136971d9590891bd4ed4acf62335e9,northwest wyoming deep state mole nebraskapowell,0
eng_e8c1be5e6aee6a1f711b0ee426e07c9a,not not know socialism,0
eng_6c9b82fdc6a58e8c212bde9a071bb77a,not theory vote epstein file personal conspiracy theory,0
eng_76d57e4d6034f63d2e8039f4d162321d,sound like rig election abbott gop gang crook,0
eng_57b717004c0a46de0d23674f866b7a0a,ny gop want george santos resign,0
eng_0231d6218ae3592adaf2eeba137d0884,nyu law student face backlash israelhamas war,0
eng_de879f2f3b51fed32be851486463c798,nyu remain open ahead plan israelhamas,0
eng_2ed94f5085f5b91699563a40d315e17c,october 7th eye israeliukrainian,0
eng_6bdc29d88ba3cd5d7b6d88f37393fdab,odd think facebook remove fact checker guess speak actual deep state get check,0
eng_9c989ec6f61e08f9d453d1a558584a22,duty police officer dog injure vehicle crash,0
eng_77d31567aa97c5c51d883843d12e962e,oh ya think rest swing state bs,0
eng_99de1013eb6469b9e2a36627e817eedc,ohio republicans introduce bill ban public drag performance,0
eng_43fa4845c30bc09bacc0221f0cbf16fc,ohio republican propose sweeping change legal,0
eng_6f5fdfbe58c8f7192e69c1861913922e,second anniversary capitol insurrection manhattan,0
eng_b5177f6d0d645143e0e4089d54b33efb,traitor always traitor,0
eng_691480090fc42786daae138555547f10,one commonality share hitler mussolini putin,0
eng_d1770ca1638a691eb60951db3d1e493c,one hamas killer rapists shani louk,0
eng_de76068abaefc28200a214aea094c2fa,3 4 journalist republican,0
eng_d6c9772376b40398448ed8415577b0f9,dictator would worry nato expansion,0
eng_81366827f83a7d1b3133042a8a2c2822,open apparently fine not mind deep state little less deep,0
eng_1850c17ce412bf6f4a54b3fc4dd71df9,oprah winfrey take aim fake news grad speechthe de moines,0
eng_247650fcd650cd681dcb1255803113e8,orange park police want raise town council,0
eng_53f8d1400b50cfafa07fcc1d4c04002e,osg tampa seek immigration reform fill,0
eng_b57e51fe89bcceadc1612a818fcff3c9,ou community share opinion israelhamas war,0
eng_bfe30ec1c4c575eee8a726db42fdd3a4,outgo mayor mark beardmore reflect time office,0
eng_8f651cca8729ffb0282eee5670ccdca2,overkill war crime whether intend not,0
eng_b6d10f9f2d77d3087333b84314f02968,owner village veterinary clinic deny license,0
eng_708550293a4a9529e5823f063b6bf2c2,pa vote right ruling study late undated mail ballot,0
eng_cc8f85a4a9f6868bc28d3bb9d7e7d2c1,pa gop email would new light,0
eng_e98e55299a596ec8158e2574005f8d0e,palestinian sue blinken continued u military aid israel despite right abuse,0
eng_c5adf791567bdf004638c9b594893d3b,pandemic fatigue translates ctv enemy people,0
eng_b71a67c08fd3aee925b0d7739594f2ad,panel journalist discuss fake news spj,0
eng_cc312cc3d9700ebb98fc06fe4adb3a6d,parish unveils plan open new west bank spray park,0
eng_ecad7ac89ae9abfbe7d6cd36e0686eb4,party socialism liberation hold demonstration,0
eng_c319ca6e6cf2c750b9bffa684c1c83a5,paxson decline comment call ceasefire israel,0
eng_ae8473a24678f3a4dd8311b2d964d1aa,pay get verified election fraud doer,0
eng_f0d5e316b37b7c87bb5e1f55582b9da8,pbpd officer retire 33 year career,0
eng_88ba04ef962af821e56c72739cc5b85a,people willing sign petition hamas,0
eng_50cf9c7ca72bfc6feef4731d429a03b4,perkins recount time vietnammarshfield mail,0
eng_9fcce36d9fbaec7ecfb7fcb50e0f218f,peter brooke cartoon zelensky not get weapon promise,0
eng_2215d003d9f240da2b0a4d62bd0d30c8,peter meijer would second term donald trumpmidland daily,0
eng_682ad7804289bf8d2bf3fc84538f55c7,pleasant valley school board recount spur dispute,0
eng_215b358d085efa9a05e2cdcdb82905e2,please help afghan refugee indonesia,0
eng_ba617ebcf7a55681f356ddd7ba02aa4e,please look child gaza,0
eng_b67dd749dec9ea0d206064616837acdf,please release tv commercial maybe fox news,0
eng_2120189421b32cafe8b06d5825e9319f,please stop say ultra maga maga sufficient,0
eng_2af84924efce0a99f76c1f1734e49bb5,please support ukraine stop russian aggression,0
eng_5fce99b00aa99cc900f8d392083fcafc,police chief mary gavin announces retirement,0
eng_23fd15ffa4e4ccbd962e1271b9707df5,police community training center operational next month,0
eng_dc569943086027fdbf85d874f02f6f5a,police id man kill rid bike,0
eng_9fc44703b81ac3e1498f0a2838108bdf,police investigate damage clarion rod gun club,0
eng_960269d8c6191313056ac59587258217,police driver intentionally crash home,0
eng_636d1ef21bbb2e5e27d3feac9d9bcf57,pontotoc police officer zach holloway name 2023 officer year,0
eng_ea6f3d2e5bcf611e1a5c0f2ff105c2ed,pope francis condemns report israeli sniper attack,0
eng_8b978e2b74607981a501110c3663f228,populism people not able find low end job right,0
eng_eaf4d9b886c01afcfc99a689c97c74a0,poster israeli hostage deface williams,0
eng_abd7a7c716b3ad994836d38b76cbfe5e,prejudice like blm free palestine trans right bad thing,0
eng_ff1f46ec1474ab68e8991cca2c7ea8c3,president biden accuse complicity azerbaijan action,0
eng_7ff285df498b173d3b2bf05406a848c8,president biden vow hit putin harder,0
eng_fa72ef2085d02cc76571c31ff4422528,president joe biden announce major opinion friday equal right amendment ratify enshrine protection constitution lastminute move believe could pave way bolster reproductive lgbtq right era equalrightsamendment,0
eng_ad25f46e1a174599ee8088040ec6df89,president joe biden back rehoboth beach,0
eng_5b24f0636df816853d54bafbfc9ca4aa,president joe biden departs la aboard air force one,0
eng_cd9b5dce76067273207ae08bc4f01b8a,president joe biden fundraiser greenwich draw,0
eng_0982e4557a742d3d69f2ff34338a1f72,president joe biden go bike ride draw crowd,0
eng_e295be73c5217b306e2b02591092071b,president joe biden sign social security fairness act,0
eng_9c11db332927066bc3c04eeeaa56b134,president joe biden plan travel new mexico next,0
eng_a5ec7203068b3af440ec461b4aa9bfdd,president joe biden honor warrior 2022 nba,0
eng_4e44dab6a062564ad6bd36396e9f28f8,president joe biden visit valencia county tomorrowvalencia county news bulletin,0
eng_10ee98a57cdb54c6004a1127eb86febe,president joe biden visit connecticut next,0
eng_d7e517a100ad19db970f3b1f51d88a4c,president kamala harris stepdaughter ella emhoff,0
eng_37f9d2f71cd22775d3c5d38c91f37fd1,prioritize civilian protection amid syrias critical transition refugee,0
eng_099e62ac13677bed64779680f579ef24,probably alex jones infowars epoch time breitbart fox oan,0
eng_b45b9097b73aa97277b760bf9b0129b1,probably xenophobia bestsuited word,0
eng_4f925ed9cc4dd466aa8aa729ac404365,propaganda proppropaganda feel not alone propaganda proppropaganda not believe anything see hear,0
eng_33646cec59a97a435e493f85664269d3,protest call ceasefire gaza shuts harrisburg,0
eng_ef36fff3cb1c092a1a61e401d53f789a,protester call ceasefire palestine,0
eng_a2462099fdf64cf5139fee65e4f1571b,public school kid blue state still mask,0
eng_a7578db15f5c94c09993bfc1c5ad8a68,putin say no problem pashinyan assigns blame,0
eng_f2571b5b58cb66d8854795fdda9ba00e,putin say no problem pashinyan blame,0
eng_e6d28f33b263e531cb63ef8bc2db6f3e,putin say no peace ukraine russia,0
eng_b77a307325961d33c125b846c7a1d8ad,putin desperate reverse russia demographic,0
eng_688b35a18616449ecaccf40e26b4c578,rachel think 100 day msnbc 5 night week enough,0
eng_719a45bb3aff7ece2df48316c27abb81,rally nebraska union response israelhamas warthe daily nebraskan,0
eng_d5e31318b5d504ac616adaa2dd658eb0,randall prevail democrat bolster board loudoun time,0
eng_072a6a0a8352a02a48798dc10fe34836,read casino bill nc republican,0
eng_eca364225788ca8a05b041569bd5adda,real democracy not electoral college,0
eng_c7373f079e51a14615cc95f52c9c4678,recognize fake news require subject,0
eng_b731aefd3fd3dbec437a9789f9bc2534,redistricting special session likely boost democrat,0
eng_56aaf4b25fbcd0a020c4b4b2f05260d9,registry border security simple comprehensive,0
eng_213603c585622c3815c679a6772cba38,religionandpolitics folk wrestle christian nationalism actually entail attempt wade debate religioninpublic blog20250212i,0
eng_68fcf14348985a3646251401a4484926,remember tfg impeach withhold military aid ukraine remember,0
eng_195962d7ee3d5a57d2cee6df2d726150,reminds veto israel operate apartheid state,0
eng_bae057998b84b28dbb6bf81f84c4eaa4,reminds mcconnell 2nd impeachment,0
eng_c031dc820e95075fc339a554534cd815,renew gaza rocket idf strike amid ongoing ceasefire,0
eng_b4f42dff33096a9c274603f72465bb46,republican group knock donald trump georgia,0
eng_491bc41fc851528468b3afc9a4265d48,republican apparently agree trump,0
eng_3710f76f4c83f64e74f8cdd8044a6f75,republican authorize joe biden impeachment inquiry,0
eng_0d0aaa3abb30127f78253f582067344c,republican authorize joe biden impeachment inquiry,0
eng_dce59282e791df3290dbc117388ecaf3,republican celebrate night big winsthe long island advance,0
eng_14adcaa8f50be61970cbc088894f48af,republican double misuse,0
eng_3382f7ebb16272025881f1353377e65b,republican gain super majority louisiana legislature,0
eng_2fa6858e0eb008a4093891df11cfc946,republican get vote republican,0
eng_34a86d67113c2afe6480c5eba19d382a,republican husband go viral refuse shake kamala harris hand,0
eng_ae4304461cb2bd2e42c08ba89252bf15,republican kick president bidens impeachment,0
eng_7e05b370061f7182e2079178736a250d,republican propose split gwinnett four,0
eng_8b541875916ea7720d441ec64d3a61df,republican scrutinize mccanns vote recordthe lewiston,0
eng_264c78dc81277967a2bfe065f6245335,republican seize mayor adam dramatic remark,0
eng_e374d35e998fff6efdc94f4ef72bb3cd,republican seize control nc supreme court,0
eng_7e7a5609b91613f75d9d86a5e30bb2e1,republican walk orange legislative meeting derail,0
eng_843d17145a0ce9d2f24b5edee13bf07f,republican weigh expel matt gaetz booting,0
eng_dc8fb865fd1943fc45df5b67f7f526a4,republican different thenadair county community voice,0
eng_a1e2df3e5a1373c0794e00b02f7d31e2,respectfully drunk continue request ceasefire,0
eng_eb28f9d533ee809136dc035d7205ccbb,retired morning call photographer israel recount start,0
eng_3e586e671edad81dd6dfc0dd9dddaccd,rfk jr independent run president draw gop,0
eng_f0bd293e4df4575b771341a191a18f3b,rice teacher earn almost 500k tia program,0
eng_c1e7e3a9de2b48cdbe7a88277786f079,rise ai fake news create misinformation,0
eng_1c69b6757da48e0a913604986a86c7e2,ron desantis fall behind donald trump nikki,0
eng_7b32953fbf0d7b95b26b0433e92a22c6,ron desantis knock donald trump keyboard warrior,0
eng_b31ac723e8959d24331427b3826e11a5,ron desantis visit texas county gop raise,0
eng_7d3349375fcdaf587a6108148f6bb452,rumour asylum seeker boat stop christmas island morrison trumpet border security election day,0
eng_5a551b9667f397b0298bfaabfa7e9c8b,russian aggression come city,0
eng_2e927c0378772abd03b9d9dfe77cdd3d,russian not kill anyone ukraine invasion,0
eng_f3a165ed167a4f2c8f1356570edd19a5,sacred heart university gather ceasefire gaza,0
eng_89c7f4b50798b5c4caa56ae1f5e4d265,sammy wengatz hall director recount residence,0
eng_e35d1433ad057cb5bfec1c7503635cf3,sanction ceasefire negotiation hi ua,0
eng_e5ff22bbe5fa1bacf1103dfc360c1467,saratoga blms israelhamas war demonstration brings,0
eng_69bf29dbab9e3584068d3029b9ac7502,scene free palestine rally montpeliertimes argus,0
eng_06fa6e73d9fd5dc0714ff78307a4cc3f,schill issue new statement israelhamas war,0
eng_a09796da9bd6ed1af4d8b598d8cee9f0,scotus decline hear gop request montana voter suppression lawsuit,0
eng_9382e300a0d0effef881f901d7c6506e,scotus ultimately decide fate donald trump,0
eng_4657aaf1e95ef1ef3cdf6a9386892013,senate democrat decry unethical insulin cost,0
eng_fffe25ab7fc98cdc6c93f4819be07b1e,senate unanimously adopt bill block u military aid,0
eng_768b6da722eb01a50f3d2153b0c1b666,senate house republicans pitch plan renew proposition,0
eng_8a24745e78f06e0f72292d19f88fe3f5,senator special guest last pierce county gop meetingcedar county,0
eng_27e6cff7adc7760a57d91013ba79e5fc,senior hamas political leader nizar awadallah,0
eng_41b9f8a9c71823b53f5614a6d61159ff,seriously obvious trap really take bait get military aid,0
eng_6c8464386e30373b975cfa8749346131,sf supervisor introduces resolution call ceasefire,0
eng_089121f6e0da73b2ef26120ba8483862,sf supervisor introduces resolution call ceasefire gaza,0
eng_464387ec1f66c62589a33ba9c63b1186,sf supervisor introduce resolution call ceasefire,0
eng_709608786492d56f1dd87d1dcaa7d6bd,sga senate vote bring article impeachment president,0
eng_0717c87554b2b4084c62d8725b39f47b,shannon jackson appoint director counseling service,0
eng_93a0d983226ee8097d56593702a286b8,really leading way border security,0
eng_6a0132d24a27d0e8be7c7c7015d1dba3,sacrificed government populism,0
eng_7cf0883d4b6fd5f3195cff551b52a8f8,sheriff office investigate payne death homicide,0
eng_fcfc8d83a30240eb0ed89b7aa3789301,shit not know maga ultra maga,0
eng_bb797d78878ac669b8e523473fe5390d,talk ceasefire money first live 2nd,0
eng_5004a9a303e714beb54afbb60a5f3287,putin pup control americas ammunition,0
eng_899931e9b48197c2afd39bf761a2891f,electoral college eliminate,0
eng_72c374cc41e8d48a1642f97fff78b929,shout shuts council meeting ceasefire,0
eng_60e5bdc29a83fc6f9c96bc95cd37e595,show u voter fraud rafael,0
eng_8de5295b54e6df025da5d37701f1f5fe,show hamas militant attack music festival,0
eng_57cdeade02f1a87405cb53adabc78d32,since 2017 defenddemocracy call joint eu sanction vs russia attack democracy 2020 first eu sanction cyber attack 2023 first eu sanction disinfo propaganda 2024 first eu sanction hybrid threat nafo,0
